MIESIAC_KAMPANII,TYP_KAMPANII,PACKET_ID,DECYL,CZY_MNP_SHORT,CZY_MNP_LONG,CZY_RETENCJA,CZY_DNOT,CZY_CHURN,DATA_EOP,N,KAT,ZGODA,rok_eop,msc_eop
201607,campaign,A1503I,8.0,1,1,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1503I,8.0,2,2,3.0,4.0,1.0,2016-09-01,9,OK,TAK,2016.0,9.0
201607,campaign,A1503I,9.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201607,campaign,A1503I,9.0,0,0,,,3.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201607,campaign,A1503I,9.0,0,0,1.0,3.0,1.0,2016-09-01,5,OK,BRAK,2016.0,9.0
201607,campaign,A1503I,9.0,1,1,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1503I,9.0,1,1,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1503I,9.0,1,1,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201607,campaign,A1503I,10.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1503I,10.0,1,1,1.0,2.0,1.0,2016-09-01,5,OK,BRAK,2016.0,9.0
201607,campaign,A1523,5.0,0,0,1.0,,1.0,2016-06-01,2,OK,BRAK,2016.0,6.0
201607,campaign,A1523,5.0,1,1,,4.0,3.0,2016-08-01,8,OK,BRAK,2016.0,8.0
201607,campaign,A1523,5.0,1,1,1.0,,1.0,2016-08-01,2,OK,TAK,2016.0,8.0
201607,campaign,A1523,5.0,1,1,4.0,12.0,2.0,2016-07-01,21,OK,BRAK,2016.0,7.0
201607,campaign,A1523,5.0,1,1,22.0,78.0,3.0,2016-10-01,104,OK,BRAK,2016.0,10.0
201607,campaign,A1523,5.0,1,1,28.0,53.0,2.0,2016-09-01,84,OK,BRAK,2016.0,9.0
201607,campaign,A1523,5.0,2,2,7.0,7.0,1.0,2016-08-01,17,OK,BRAK,2016.0,8.0
201607,campaign,A1523,5.0,2,2,10.0,14.0,1.0,2016-08-01,26,OK,TAK,2016.0,8.0
201607,campaign,A1523,5.0,4,4,17.0,63.0,1.0,2016-09-01,85,OK,BRAK,2016.0,9.0
201607,campaign,A1523,5.0,7,7,34.0,37.0,3.0,2016-08-01,83,OK,BRAK,2016.0,8.0
201607,campaign,A1523,6.0,0,0,21.0,134.0,1.0,2016-10-01,156,OK,TAK,2016.0,10.0
201607,campaign,A1523,6.0,1,1,,4.0,1.0,2016-08-01,6,OK,TAK,2016.0,8.0
201607,campaign,A1523,6.0,4,4,6.0,21.0,3.0,2016-07-01,36,OK,BRAK,2016.0,7.0
201607,campaign,A1523,6.0,5,5,7.0,10.0,2.0,2016-07-01,24,OK,BRAK,2016.0,7.0
201607,campaign,A1523,6.0,5,5,32.0,95.0,3.0,2016-09-01,135,OK,BRAK,2016.0,9.0
201607,campaign,A1523,6.0,6,6,16.0,54.0,2.0,2016-09-01,77,OK,TAK,2016.0,9.0
201607,campaign,A1523,6.0,7,7,43.0,275.0,4.0,2016-11-01,329,OK,BRAK,2016.0,11.0
201607,campaign,A1523,6.0,8,8,55.0,247.0,3.0,2016-10-01,313,OK,BRAK,2016.0,10.0
201607,campaign,A1523,6.0,11,11,44.0,106.0,6.0,2016-09-01,166,OK,BRAK,2016.0,9.0
201607,campaign,A1523,6.0,14,14,38.0,54.0,7.0,2016-08-01,115,OK,BRAK,2016.0,8.0
201607,campaign,A1523,7.0,0,0,2.0,5.0,1.0,2016-08-01,8,OK,BRAK,2016.0,8.0
201607,campaign,A1523,7.0,1,1,,2.0,1.0,2016-09-01,3,OK,BRAK,2016.0,9.0
201607,campaign,A1523,7.0,1,1,4.0,7.0,1.0,2016-06-01,12,OK,BRAK,2016.0,6.0
201607,campaign,A1523,7.0,2,2,6.0,7.0,2.0,2016-07-01,15,OK,BRAK,2016.0,7.0
201607,campaign,A1523,7.0,2,2,9.0,36.0,3.0,2016-10-01,50,OK,BRAK,2016.0,10.0
201607,campaign,A1523,7.0,2,2,10.0,13.0,2.0,2016-08-01,26,OK,TAK,2016.0,8.0
201607,campaign,A1523,7.0,3,3,25.0,109.0,1.0,2016-09-01,138,OK,BRAK,2016.0,9.0
201607,campaign,A1523,7.0,4,4,8.0,6.0,1.0,2016-07-01,18,OK,BRAK,2016.0,7.0
201607,campaign,A1523,7.0,10,10,45.0,129.0,4.0,2016-09-01,189,OK,BRAK,2016.0,9.0
201607,campaign,A1523,7.0,12,12,41.0,54.0,5.0,2016-08-01,113,OK,BRAK,2016.0,8.0
201607,campaign,A1523,7.0,13,13,69.0,368.0,2.0,2016-11-01,452,OK,BRAK,2016.0,11.0
201607,campaign,A1523,7.0,15,15,70.0,288.0,4.0,2016-10-01,377,OK,BRAK,2016.0,10.0
201607,campaign,A1523,8.0,1,1,1.0,1.0,1.0,2016-07-01,3,OK,BRAK,2016.0,7.0
201607,campaign,A1523,8.0,1,1,1.0,7.0,1.0,2016-10-01,9,OK,BRAK,2016.0,10.0
201607,campaign,A1523,8.0,2,2,2.0,2.0,1.0,2016-07-01,8,OK,BRAK,2016.0,7.0
201607,campaign,A1523,8.0,2,2,2.0,6.0,1.0,2016-08-01,12,OK,BRAK,2016.0,8.0
201607,campaign,A1523,8.0,4,4,14.0,57.0,1.0,2016-10-01,76,OK,BRAK,2016.0,10.0
201607,campaign,A1523,8.0,5,5,4.0,10.0,1.0,2016-08-01,19,OK,TAK,2016.0,8.0
201607,campaign,A1523,8.0,6,6,20.0,34.0,5.0,2016-08-01,67,OK,BRAK,2016.0,8.0
201607,campaign,A1523,8.0,10,10,92.0,369.0,7.0,2016-11-01,479,OK,BRAK,2016.0,11.0
201607,campaign,A1523,8.0,15,15,82.0,369.0,7.0,2016-10-01,471,OK,BRAK,2016.0,10.0
201607,campaign,A1523,8.0,18,18,43.0,136.0,2.0,2016-09-01,198,OK,BRAK,2016.0,9.0
201607,campaign,A1523,9.0,0,0,1.0,4.0,1.0,2016-09-01,6,OK,BRAK,2016.0,9.0
201607,campaign,A1523,9.0,1,1,,1.0,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201607,campaign,A1523,9.0,1,1,,1.0,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201607,campaign,A1523,9.0,1,1,1.0,,1.0,2016-07-01,2,OK,BRAK,2016.0,7.0
201607,campaign,A1523,9.0,2,2,1.0,5.0,1.0,2016-09-01,9,OK,BRAK,2016.0,9.0
201607,campaign,A1523,9.0,2,2,2.0,1.0,1.0,2016-08-01,6,OK,TAK,2016.0,8.0
201607,campaign,A1523,9.0,4,4,9.0,25.0,1.0,2016-10-01,38,OK,TAK,2016.0,10.0
201607,campaign,A1523,9.0,7,7,12.0,40.0,1.0,2016-09-01,60,OK,BRAK,2016.0,9.0
201607,campaign,A1523,9.0,8,8,17.0,72.0,1.0,2016-10-01,98,OK,BRAK,2016.0,10.0
201607,campaign,A1523,9.0,11,11,11.0,15.0,4.0,2016-08-01,39,OK,BRAK,2016.0,8.0
201607,campaign,A1523,9.0,16,16,42.0,106.0,3.0,2016-09-01,167,OK,BRAK,2016.0,9.0
201607,campaign,A1523,9.0,19,19,100.0,334.0,10.0,2016-10-01,463,OK,BRAK,2016.0,10.0
201607,campaign,A1523,9.0,21,21,109.0,444.0,7.0,2016-11-01,581,OK,BRAK,2016.0,11.0
201607,campaign,A1523,10.0,0,0,,1.0,1.0,2016-08-01,2,OK,TAK,2016.0,8.0
201607,campaign,A1523,10.0,1,1,6.0,30.0,1.0,2016-10-01,37,OK,BRAK,2016.0,10.0
201607,campaign,A1523,10.0,4,4,6.0,6.0,1.0,2016-08-01,16,OK,BRAK,2016.0,8.0
201607,campaign,A1523,10.0,15,15,33.0,89.0,3.0,2016-09-01,139,OK,BRAK,2016.0,9.0
201607,campaign,A1523,10.0,31,31,66.0,228.0,8.0,2016-10-01,332,OK,BRAK,2016.0,10.0
201607,campaign,A1523,10.0,38,38,97.0,440.0,5.0,2016-11-01,579,OK,BRAK,2016.0,11.0
201607,campaign,A1523I,5.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1523I,5.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1523I,5.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1523I,5.0,0,0,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201607,campaign,A1523I,6.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1523I,6.0,0,0,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201607,campaign,A1523I,6.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201607,campaign,A1523I,6.0,0,0,,,3.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201607,campaign,A1523I,7.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1523I,7.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1523I,7.0,0,0,1.0,,1.0,2016-08-01,2,OK,TAK,2016.0,8.0
201607,campaign,A1523I,8.0,0,0,,1.0,2.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201607,campaign,A1523I,9.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1523I,9.0,0,0,,2.0,1.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201607,campaign,A1523I,9.0,0,0,2.0,5.0,1.0,2016-10-01,8,OK,BRAK,2016.0,10.0
201607,campaign,A1523I,9.0,2,2,,1.0,1.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201607,campaign,A1523I,10.0,0,0,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201607,campaign,A1523I,10.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201607,campaign,A1523I,10.0,1,1,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201607,campaign,A1529,,0,0,,3.0,2.0,2017-01-01,5,OK,BRAK,2018.0,9.0
201607,campaign,A1529,,0,0,1.0,8.0,1.0,2017-01-01,10,OK,TAK,2018.0,5.0
201607,campaign,A1529,,0,0,2.0,17.0,1.0,2017-01-01,20,OK,BRAK,2017.0,2.0
201607,campaign,A1529,,0,0,3.0,15.0,1.0,2017-01-01,19,OK,BRAK,2018.0,1.0
201607,campaign,A1529,,0,0,4.0,22.0,2.0,2016-11-01,28,OK,BRAK,2016.0,11.0
201607,campaign,A1529,,0,0,5.0,17.0,1.0,2017-01-01,23,OK,BRAK,2017.0,12.0
201607,campaign,A1529,,0,0,5.0,61.0,1.0,2017-01-01,67,OK,BRAK,2017.0,6.0
201607,campaign,A1529,,0,0,8.0,109.0,1.0,2017-01-01,118,OK,TAK,2017.0,2.0
201607,campaign,A1529,,0,0,9.0,66.0,1.0,2017-01-01,76,OK,BRAK,2017.0,5.0
201607,campaign,A1529,,0,0,10.0,46.0,1.0,2017-01-01,57,OK,BRAK,2017.0,7.0
201607,campaign,A1529,,0,0,12.0,115.0,4.0,2017-01-01,131,OK,BRAK,2017.0,4.0
201607,campaign,A1529,,0,0,13.0,157.0,5.0,2017-01-01,175,OK,BRAK,2017.0,1.0
201607,campaign,A1529,,0,0,16.0,159.0,1.0,2017-01-01,176,OK,TAK,2017.0,1.0
201607,campaign,A1529,,0,0,17.0,110.0,5.0,2017-01-01,132,OK,BRAK,2017.0,2.0
201607,campaign,A1529,,0,0,18.0,122.0,2.0,2016-12-01,142,OK,BRAK,2016.0,12.0
201607,campaign,A1529,,3,3,25.0,165.0,1.0,2016-12-01,194,OK,TAK,2016.0,12.0
201607,campaign,A1529,,7,7,84.0,464.0,5.0,2016-12-01,560,OK,BRAK,2016.0,12.0
201607,campaign,A1529,6.0,0,0,1.0,,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201607,campaign,A1529,8.0,2,2,5.0,8.0,1.0,2016-11-01,16,OK,BRAK,2016.0,11.0
201607,campaign,A1529,9.0,3,3,8.0,21.0,1.0,2016-11-01,33,OK,BRAK,2016.0,11.0
201607,campaign,A1529,10.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201607,campaign,A1529,10.0,1,1,2.0,1.0,1.0,2016-10-01,4,OK,BRAK,2016.0,10.0
201607,campaign,A1529I,,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201607,campaign,A1529I,,0,0,2.0,5.0,1.0,2016-12-01,8,NI,TAK,2016.0,12.0
201607,campaign,A1529I,8.0,1,1,,,1.0,2016-11-01,2,NI,BRAK,2016.0,11.0
201607,campaign,A1529I,9.0,1,1,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201607,campaign,A1532,,0,0,,,1.0,,1,OK,BRAK,2006.0,4.0
201607,campaign,A1532,,0,0,,,1.0,,1,OK,TAK,2011.0,8.0
201607,campaign,A1532,,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201607,campaign,A1532,,0,0,,1.0,1.0,,2,OK,BRAK,2013.0,6.0
201607,campaign,A1532,,0,0,,1.0,1.0,,2,OK,BRAK,2014.0,2.0
201607,campaign,A1532,,0,0,,2.0,1.0,,3,OK,BRAK,2013.0,1.0
201607,campaign,A1532,,0,0,,2.0,1.0,,3,OK,TAK,2014.0,6.0
201607,campaign,A1532,,0,0,,2.0,2.0,,4,OK,BRAK,2014.0,12.0
201607,campaign,A1532,,0,0,,3.0,1.0,,4,OK,BRAK,2015.0,3.0
201607,campaign,A1532,,0,0,,3.0,1.0,,4,OK,BRAK,2015.0,9.0
201607,campaign,A1532,,0,0,,4.0,1.0,,5,OK,TAK,2015.0,4.0
201607,campaign,A1532,,0,0,,5.0,1.0,,6,OK,BRAK,2013.0,3.0
201607,campaign,A1532,,0,0,,5.0,1.0,,6,OK,BRAK,2013.0,8.0
201607,campaign,A1532,,0,0,,9.0,1.0,,11,OK,BRAK,2014.0,6.0
201607,campaign,A1532,,0,0,1.0,1.0,1.0,2016-07-01,3,OK,BRAK,2016.0,7.0
201607,campaign,A1532,,0,0,1.0,2.0,1.0,,4,OK,BRAK,2012.0,1.0
201607,campaign,A1532,,0,0,1.0,2.0,1.0,,4,OK,BRAK,2013.0,6.0
201607,campaign,A1532,,0,0,1.0,3.0,1.0,,5,OK,BRAK,2013.0,8.0
201607,campaign,A1532,,0,0,1.0,3.0,1.0,2016-09-01,5,OK,BRAK,2016.0,9.0
201607,campaign,A1532,,0,0,1.0,4.0,1.0,,6,OK,BRAK,2015.0,10.0
201607,campaign,A1532,,0,0,1.0,4.0,2.0,,7,OK,BRAK,2014.0,10.0
201607,campaign,A1532,,0,0,1.0,6.0,2.0,,9,OK,BRAK,,
201607,campaign,A1532,,0,0,1.0,8.0,1.0,,10,OK,TAK,2016.0,4.0
201607,campaign,A1532,,0,0,1.0,9.0,2.0,,12,OK,BRAK,2016.0,2.0
201607,campaign,A1532,,0,0,2.0,4.0,1.0,,7,OK,TAK,2016.0,2.0
201607,campaign,A1532,,0,0,2.0,5.0,1.0,,8,OK,BRAK,2015.0,4.0
201607,campaign,A1532,,0,0,2.0,6.0,1.0,,9,OK,BRAK,2014.0,1.0
201607,campaign,A1532,,0,0,2.0,8.0,1.0,,11,OK,BRAK,,
201607,campaign,A1532,,0,0,2.0,8.0,1.0,,11,OK,BRAK,2015.0,3.0
201607,campaign,A1532,,0,0,2.0,9.0,1.0,,12,OK,BRAK,2014.0,11.0
201607,campaign,A1532,,0,0,2.0,11.0,1.0,,14,OK,BRAK,2014.0,3.0
201607,campaign,A1532,,0,0,3.0,2.0,1.0,,6,OK,TAK,2016.0,1.0
201607,campaign,A1532,,0,0,3.0,10.0,1.0,,15,OK,BRAK,2016.0,3.0
201607,campaign,A1532,,0,0,4.0,16.0,3.0,,23,OK,BRAK,2015.0,1.0
201607,campaign,A1532,,0,0,4.0,17.0,1.0,,22,OK,TAK,2015.0,12.0
201607,campaign,A1532,,0,0,4.0,18.0,1.0,,23,OK,TAK,2015.0,9.0
201607,campaign,A1532,,0,0,4.0,19.0,2.0,,25,OK,BRAK,2015.0,7.0
201607,campaign,A1532,,0,0,5.0,19.0,1.0,,25,OK,BRAK,2016.0,4.0
201607,campaign,A1532,,0,0,6.0,17.0,1.0,,24,OK,TAK,2016.0,4.0
201607,campaign,A1532,,0,0,8.0,27.0,3.0,,38,OK,BRAK,2016.0,4.0
201607,campaign,A1532,,0,0,10.0,48.0,2.0,,60,OK,BRAK,2015.0,8.0
201607,campaign,A1532,,1,1,,,1.0,,1,OK,BRAK,,
201607,campaign,A1532,,1,1,,2.0,1.0,,3,OK,BRAK,2013.0,2.0
201607,campaign,A1532,,1,1,,2.0,1.0,,4,OK,BRAK,2013.0,10.0
201607,campaign,A1532,,1,1,,5.0,1.0,,6,OK,BRAK,2014.0,12.0
201607,campaign,A1532,,1,1,,6.0,1.0,,8,OK,BRAK,2014.0,4.0
201607,campaign,A1532,,1,1,,10.0,1.0,,12,OK,BRAK,2015.0,4.0
201607,campaign,A1532,,1,1,,25.0,2.0,,27,OK,BRAK,2015.0,9.0
201607,campaign,A1532,,1,1,1.0,3.0,1.0,,5,OK,TAK,2016.0,4.0
201607,campaign,A1532,,1,1,1.0,27.0,1.0,,30,OK,BRAK,2015.0,11.0
201607,campaign,A1532,,1,1,2.0,6.0,1.0,,10,OK,BRAK,2015.0,10.0
201607,campaign,A1532,,1,1,2.0,8.0,2.0,,13,OK,BRAK,2016.0,2.0
201607,campaign,A1532,,1,1,2.0,12.0,1.0,,15,OK,BRAK,2014.0,12.0
201607,campaign,A1532,,1,1,2.0,12.0,1.0,,15,OK,BRAK,2015.0,12.0
201607,campaign,A1532,,1,1,3.0,7.0,1.0,,11,OK,BRAK,2015.0,6.0
201607,campaign,A1532,,1,1,3.0,16.0,3.0,,22,OK,BRAK,2015.0,6.0
201607,campaign,A1532,,1,1,4.0,10.0,1.0,,16,OK,BRAK,2014.0,8.0
201607,campaign,A1532,,1,1,4.0,18.0,1.0,,23,OK,BRAK,2014.0,12.0
201607,campaign,A1532,,1,1,4.0,26.0,1.0,,33,OK,BRAK,2015.0,6.0
201607,campaign,A1532,,1,1,7.0,28.0,2.0,,37,OK,BRAK,2016.0,1.0
201607,campaign,A1532,,1,1,8.0,26.0,3.0,,40,OK,BRAK,2016.0,2.0
201607,campaign,A1532,,1,1,8.0,28.0,2.0,,39,OK,BRAK,2015.0,12.0
201607,campaign,A1532,,1,1,9.0,26.0,1.0,,37,OK,BRAK,2015.0,3.0
201607,campaign,A1532,,1,1,12.0,28.0,1.0,,42,OK,TAK,2015.0,12.0
201607,campaign,A1532,,1,1,17.0,55.0,4.0,,76,OK,BRAK,2015.0,9.0
201607,campaign,A1532,,1,1,19.0,60.0,1.0,,83,OK,BRAK,2015.0,12.0
201607,campaign,A1532,,2,2,1.0,1.0,1.0,,4,OK,BRAK,2015.0,9.0
201607,campaign,A1532,,2,2,1.0,19.0,1.0,,23,OK,BRAK,2014.0,6.0
201607,campaign,A1532,,2,2,2.0,23.0,1.0,,28,OK,BRAK,2016.0,1.0
201607,campaign,A1532,,2,2,3.0,11.0,2.0,,18,OK,BRAK,2014.0,11.0
201607,campaign,A1532,,2,2,5.0,20.0,1.0,,28,OK,BRAK,2015.0,8.0
201607,campaign,A1532,,2,2,6.0,21.0,3.0,,32,OK,BRAK,2016.0,3.0
201607,campaign,A1532,,2,2,9.0,21.0,2.0,,32,OK,BRAK,2015.0,4.0
201607,campaign,A1532,,3,3,4.0,22.0,2.0,,30,OK,BRAK,2015.0,5.0
201607,campaign,A1532,,3,3,4.0,42.0,3.0,,51,OK,BRAK,2015.0,10.0
201607,campaign,A1532,,3,3,6.0,11.0,1.0,,20,OK,BRAK,2015.0,3.0
201607,campaign,A1532,,3,3,10.0,33.0,1.0,,48,OK,BRAK,2015.0,7.0
201607,campaign,A1532,,3,3,13.0,58.0,8.0,,80,OK,BRAK,2015.0,10.0
201607,campaign,A1532,1.0,0,0,,3.0,1.0,2016-05-01,4,OK,BRAK,2016.0,5.0
201607,campaign,A1532,1.0,0,0,1.0,7.0,4.0,2016-06-01,12,OK,TAK,2016.0,6.0
201607,campaign,A1532,1.0,0,0,2.0,11.0,2.0,2016-06-01,15,OK,BRAK,2016.0,6.0
201607,campaign,A1532,1.0,0,0,11.0,18.0,1.0,2016-05-01,30,OK,BRAK,2016.0,5.0
201607,campaign,A1532,1.0,1,1,,1.0,1.0,2016-05-01,2,OK,BRAK,2016.0,5.0
201607,campaign,A1532,1.0,1,1,3.0,1.0,1.0,2016-08-01,5,OK,BRAK,2016.0,8.0
201607,campaign,A1532,1.0,1,1,11.0,19.0,1.0,2016-09-01,32,OK,BRAK,2016.0,9.0
201607,campaign,A1532,1.0,1,1,25.0,45.0,9.0,2016-06-01,79,OK,BRAK,2016.0,6.0
201607,campaign,A1532,1.0,2,2,7.0,6.0,4.0,2016-07-01,17,OK,BRAK,2016.0,7.0
201607,campaign,A1532,1.0,2,2,18.0,19.0,4.0,2016-07-01,41,OK,TAK,2016.0,7.0
201607,campaign,A1532,1.0,3,3,29.0,47.0,4.0,2016-06-01,84,OK,TAK,2016.0,6.0
201607,campaign,A1532,1.0,3,3,40.0,22.0,2.0,2016-08-01,66,OK,BRAK,2016.0,8.0
201607,campaign,A1532,1.0,6,6,82.0,45.0,6.0,2016-08-01,142,OK,TAK,2016.0,8.0
201607,campaign,A1532,1.0,8,8,108.0,41.0,10.0,2016-08-01,170,OK,BRAK,2016.0,8.0
201607,campaign,A1532,2.0,0,0,1.0,,1.0,2016-08-01,2,OK,TAK,2016.0,8.0
201607,campaign,A1532,2.0,0,0,1.0,2.0,1.0,2016-06-01,4,OK,TAK,2016.0,6.0
201607,campaign,A1532,2.0,0,0,3.0,8.0,1.0,2016-05-01,12,OK,BRAK,2016.0,5.0
201607,campaign,A1532,2.0,0,0,5.0,16.0,3.0,2016-05-01,24,OK,BRAK,2016.0,5.0
201607,campaign,A1532,2.0,1,1,5.0,13.0,5.0,2016-06-01,24,OK,BRAK,2016.0,6.0
201607,campaign,A1532,2.0,1,1,9.0,10.0,4.0,2016-06-01,25,OK,TAK,2016.0,6.0
201607,campaign,A1532,2.0,1,1,10.0,5.0,2.0,2016-07-01,18,OK,TAK,2016.0,7.0
201607,campaign,A1532,2.0,1,1,14.0,7.0,2.0,2016-07-01,24,OK,BRAK,2016.0,7.0
201607,campaign,A1532,2.0,1,1,19.0,29.0,1.0,2016-10-01,50,OK,BRAK,2016.0,10.0
201607,campaign,A1532,2.0,1,1,47.0,48.0,4.0,2016-09-01,100,OK,BRAK,2016.0,9.0
201607,campaign,A1532,2.0,2,2,4.0,13.0,2.0,2016-05-01,20,OK,TAK,2016.0,5.0
201607,campaign,A1532,2.0,2,2,13.0,17.0,7.0,2016-06-01,39,OK,BRAK,2016.0,6.0
201607,campaign,A1532,2.0,2,2,26.0,17.0,1.0,2016-08-01,46,OK,TAK,2016.0,8.0
201607,campaign,A1532,2.0,2,2,26.0,48.0,1.0,2016-09-01,77,OK,TAK,2016.0,9.0
201607,campaign,A1532,2.0,2,2,28.0,18.0,1.0,2016-08-01,49,OK,BRAK,2016.0,8.0
201607,campaign,A1532,2.0,2,2,41.0,56.0,2.0,2016-09-01,100,OK,BRAK,2016.0,9.0
201607,campaign,A1532,2.0,5,5,7.0,8.0,6.0,2016-07-01,23,OK,BRAK,2016.0,7.0
201607,campaign,A1532,2.0,10,10,101.0,70.0,8.0,2016-08-01,191,OK,TAK,2016.0,8.0
201607,campaign,A1532,3.0,0,0,3.0,4.0,2.0,2016-07-01,9,OK,TAK,2016.0,7.0
201607,campaign,A1532,3.0,0,0,6.0,10.0,8.0,2016-06-01,25,OK,BRAK,2016.0,6.0
201607,campaign,A1532,3.0,1,1,1.0,2.0,1.0,2016-06-01,6,OK,TAK,2016.0,6.0
201607,campaign,A1532,3.0,1,1,19.0,74.0,1.0,2016-10-01,95,OK,BRAK,2016.0,10.0
201607,campaign,A1532,3.0,2,2,1.0,1.0,2.0,2016-08-01,6,OK,TAK,2016.0,8.0
201607,campaign,A1532,3.0,2,2,4.0,1.0,1.0,2016-07-01,10,OK,BRAK,2016.0,7.0
201607,campaign,A1532,3.0,2,2,29.0,15.0,8.0,2016-07-01,55,OK,TAK,2016.0,7.0
201607,campaign,A1532,3.0,2,2,46.0,83.0,8.0,2016-09-01,138,OK,BRAK,2016.0,9.0
201607,campaign,A1532,3.0,3,3,7.0,6.0,6.0,2016-06-01,22,OK,BRAK,2016.0,6.0
201607,campaign,A1532,3.0,4,4,13.0,13.0,2.0,2016-08-01,30,OK,TAK,2016.0,8.0
201607,campaign,A1532,3.0,4,4,43.0,78.0,7.0,2016-09-01,131,OK,BRAK,2016.0,9.0
201607,campaign,A1532,3.0,8,8,43.0,68.0,1.0,2016-09-01,120,OK,TAK,2016.0,9.0
201607,campaign,A1532,3.0,9,9,68.0,43.0,5.0,2016-08-01,125,OK,TAK,2016.0,8.0
201607,campaign,A1532,4.0,0,0,,3.0,1.0,2016-05-01,4,OK,TAK,2016.0,5.0
201607,campaign,A1532,4.0,0,0,1.0,,1.0,2016-07-01,2,OK,TAK,2016.0,7.0
201607,campaign,A1532,4.0,0,0,1.0,3.0,5.0,2016-06-01,10,OK,BRAK,2016.0,6.0
201607,campaign,A1532,4.0,0,0,1.0,4.0,1.0,2016-05-01,6,OK,BRAK,2016.0,5.0
201607,campaign,A1532,4.0,1,1,,,1.0,2016-06-01,2,OK,TAK,2016.0,6.0
201607,campaign,A1532,4.0,1,1,,2.0,1.0,2016-07-01,3,OK,BRAK,2016.0,7.0
201607,campaign,A1532,4.0,1,1,,3.0,2.0,2016-06-01,5,OK,TAK,2016.0,6.0
201607,campaign,A1532,4.0,1,1,3.0,4.0,2.0,2016-08-01,10,OK,BRAK,2016.0,8.0
201607,campaign,A1532,4.0,1,1,8.0,31.0,1.0,2016-10-01,41,OK,BRAK,2016.0,10.0
201607,campaign,A1532,4.0,2,2,2.0,1.0,4.0,2016-06-01,10,OK,BRAK,2016.0,6.0
201607,campaign,A1532,4.0,2,2,10.0,9.0,1.0,2016-08-01,21,OK,TAK,2016.0,8.0
201607,campaign,A1532,4.0,3,3,13.0,10.0,5.0,2016-08-01,29,OK,BRAK,2016.0,8.0
201607,campaign,A1532,4.0,4,4,9.0,2.0,2.0,2016-07-01,17,OK,BRAK,2016.0,7.0
201607,campaign,A1532,4.0,4,4,52.0,83.0,3.0,2016-09-01,141,OK,BRAK,2016.0,9.0
201607,campaign,A1532,4.0,9,9,59.0,84.0,1.0,2016-09-01,153,OK,BRAK,2016.0,9.0
201607,campaign,A1532,4.0,12,12,46.0,64.0,1.0,2016-09-01,123,OK,TAK,2016.0,9.0
201607,campaign,A1532,5.0,0,0,,,1.0,2016-06-01,1,OK,TAK,2016.0,6.0
201607,campaign,A1532,5.0,0,0,,,1.0,2016-07-01,2,OK,BRAK,2016.0,7.0
201607,campaign,A1532,5.0,0,0,,4.0,1.0,2016-06-01,5,OK,BRAK,2016.0,6.0
201607,campaign,A1532,5.0,0,0,1.0,,1.0,2016-06-01,2,OK,BRAK,2016.0,6.0
201607,campaign,A1532,5.0,0,0,2.0,1.0,1.0,2016-08-01,4,OK,BRAK,2016.0,8.0
201607,campaign,A1532,5.0,0,0,2.0,4.0,1.0,2016-07-01,9,OK,TAK,2016.0,7.0
201607,campaign,A1532,5.0,0,0,3.0,2.0,8.0,2016-06-01,13,OK,BRAK,2016.0,6.0
